date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-02 21:21:00,Conservatives,,332,778,1432,"The #CostOfCorbyn will hit you and your family in the pocket.",,,#CostOfCorbyn,1201612251280629761,https://twitter.com/Conservatives/status/1201612251280629761
2019-12-02 20:24:00,Conservatives,,205,169,565,"Only a Conservative majority government will get Brexit done so the country can move on. #VoteConservative",,,#VoteConservative,1201597906735644672,https://twitter.com/Conservatives/status/1201597906735644672
2019-12-02 19:55:52,Conservatives,,156,269,371,"“Yesterday Shadow Chancellor John McDonnell revealed British pensioners on £20,000 a year would be forced to pay an extra £1,000 in tax under a Labour government…” https://www.express.co.uk/news/politics/1211677/election-poll-results-labour-party-news-tax-John-McDonnell-pensioner-tax-election-news",,,,1201590827400736768,https://twitter.com/Conservatives/status/1201590827400736768
2019-12-02 17:48:35,Conservatives,,431,754,1347," Labour's 12 Taxes of Christmas Only a Conservative majority will keep the cost of living down.",,,,1201558797006835715,https://twitter.com/Conservatives/status/1201558797006835715
2019-12-02 11:46:00,Conservatives,,157,151,462,"This is why. #VoteConservative on December 12th.",,,#VoteConservative,1201467547750731781,https://twitter.com/Conservatives/status/1201467547750731781
2019-12-02 10:12:00,Conservatives,,223,129,459,"We will take back control of our borders, and introduce an Australian style, points-based immigration system. #VoteConservative",,,#VoteConservative,1201443891804688384,https://twitter.com/Conservatives/status/1201443891804688384
2019-12-02 09:38:23,Conservatives,,321,330,1182,"The difference. #VoteConservative ",,,#VoteConservative,1201435432275324929,https://twitter.com/Conservatives/status/1201435432275324929
2019-12-02 09:21:20,Conservatives,,535,394,1222,"""Whether you voted leave or remain, people want us to go forward"" Only a Conservative majority will get the job done so we can all move on as a country. ",,,,1201431141812785153,https://twitter.com/Conservatives/status/1201431141812785153
2019-12-02 07:00:00,Conservatives,,322,415,1289," days to #GetBrexitDone days to Unleash Britain's Potential days to prevent two more referendums days to stop Jeremy Corbyn days to #VoteConservative",,,#GetBrexitDone #VoteConservative,1201395573288361984,https://twitter.com/Conservatives/status/1201395573288361984
2019-12-02 06:25:00,Conservatives,,82,78,265,"We will get Brexit done, take back control of our borders, and introduce an Australian style, points-based immigration system. #VoteConservative",,,#VoteConservative,1201386765354819584,https://twitter.com/Conservatives/status/1201386765354819584
2019-12-01 23:00:00,Conservatives,,389,230,584,"Which one is your favourite? #VoteConservative",,,#VoteConservative,1201274779564679169,https://twitter.com/Conservatives/status/1201274779564679169
2019-12-01 20:50:21,Conservatives,,563,646,2145,"Only the Conservatives can break the deadlock in Parliament and set Britain free #GetBrexitDone #ITVDebate",,,#GetBrexitDone #ITVDebate,1201242152937893894,https://twitter.com/Conservatives/status/1201242152937893894
2019-12-01 20:44:43,Conservatives,,131,85,250,"Read about the @Conservatives plan for social care Stabilising the current system, Securing cross-party consensus for a long-term solution Guaranteeing that no one will have to sell their home to pay for care #ITVDebate",,@Conservatives,#ITVDebate,1201240733627428864,https://twitter.com/Conservatives/status/1201240733627428864
2019-12-01 20:44:00,Conservatives,,54,85,237,"Under the Conservatives, the UK has decarbonised faster than any other G20 country, while continuing to grow our economy. .@JeremyCorbyn wants to renationalise parts of the energy network, making it harder for us to tackle climate change. #ITVDebate",,@jeremycorbyn,#ITVDebate,1201240553582682113,https://twitter.com/Conservatives/status/1201240553582682113
2019-12-01 20:38:12,Conservatives,,63,50,141,"We were the first major economy in the world to introduce a Net Zero target for emissions, meaning that our contribution to global warming will end by 2050. #ITVDebate",,,#ITVDebate,1201239095277694976,https://twitter.com/Conservatives/status/1201239095277694976
2019-12-01 20:34:31,Conservatives,,76,60,166,"We’ve introduced a landmark Environment Bill to tackle environmental priorities and leave our planet in a better condition for future generations. #ITVDebate",,,#ITVDebate,1201238168575590407,https://twitter.com/Conservatives/status/1201238168575590407
2019-12-01 20:31:33,Conservatives,,740,471,592," Vote now in our #ITVDebate poll: Which Labour policy would be the biggest threat to the NHS?",,,#ITVDebate,1201237420890632192,https://twitter.com/Conservatives/status/1201237420890632192
2019-12-01 20:26:18,Conservatives,,75,64,183,"We have increased mental health funding to record levels and we are allocating at least £2.3 billion of our £33.9 billion funding boost for the NHS to mental health. #ITVDebate",,,#ITVDebate,1201236098141376512,https://twitter.com/Conservatives/status/1201236098141376512
2019-12-01 20:24:14,Conservatives,,241,221,659," @RishiSunak: Three years ago the British people voted to leave the EU. It's time we respected that and actually left. #GetBrexitDone #ITVDebate",,@RishiSunak,#GetBrexitDone #ITVDebate,1201235578282553346,https://twitter.com/Conservatives/status/1201235578282553346
2019-12-01 20:22:46,Conservatives,,65,47,117,"We are delivering an extra £33.9 billion every year for frontline NHS services by 2023-24 – the biggest cash boost in its history. #ITVDebate",,,#ITVDebate,1201235208311386112,https://twitter.com/Conservatives/status/1201235208311386112
2019-12-01 20:21:23,Conservatives,,51,67,202,"Only a Conservative majority in Parliament will get Brexit done with Boris Johnson's deal so that we can unleash Britain's potential. #ITVDebate",,,#ITVDebate,1201234860221841409,https://twitter.com/Conservatives/status/1201234860221841409
2019-12-01 20:20:20,Conservatives,,88,121,175," @RishiSunak ""It's not rich people and companies that will pay higher taxes under Labour - it's everyone"" #ITVDebate #CostOfCorbyn",,@RishiSunak,#ITVDebate #CostOfCorbyn,1201234598757371904,https://twitter.com/Conservatives/status/1201234598757371904
2019-12-01 20:16:03,Conservatives,,78,92,169,"Labour would have to raise taxes by £2,400 a year for every taxpayer to fund their promises. #CostOfCorbyn #ITVDebate",,,#CostOfCorbyn #ITVDebate,1201233517398638592,https://twitter.com/Conservatives/status/1201233517398638592
2019-12-01 20:10:07,Conservatives,,373,363,1281,"A majority Conservative government will guarantee: No rise to Income Tax No rise to National Insurance No rise to VAT Helping you and family keep more of the money you earn. #ITVDebate",,,#ITVDebate,1201232026726281217,https://twitter.com/Conservatives/status/1201232026726281217
2019-12-01 20:09:35,Conservatives,,54,74,146,"Jeremy Corbyn’s Labour would hit you and your family with higher taxes. #CostOfCorbyn #ITVDebate",,,#CostOfCorbyn #ITVDebate,1201231891438997506,https://twitter.com/Conservatives/status/1201231891438997506
2019-12-01 20:09:01,Conservatives,,70,74,176,"Labour’s reckless spending plans would hand an additional £2,400 bill to taxpayers every year if Jeremy Corbyn becomes Prime Minister - equivalent to an entire month’s pay for the average earner. http://costofcorbyn.com #CostOfCorbyn #ITVDebate",,,#CostOfCorbyn #ITVDebate,1201231748442599433,https://twitter.com/Conservatives/status/1201231748442599433
2019-12-01 20:07:09,Conservatives,,96,112,221,"Jeremy Corbyn and Labour would put Britain's national security at risk. #ITVDebate",,,#ITVDebate,1201231277686448128,https://twitter.com/Conservatives/status/1201231277686448128
2019-12-01 20:01:20,Conservatives,,398,396,1818,"Under the leadership of @BorisJohnson we will introduce tougher sentencing for the most serious crimes. #ITVDebate",,@BorisJohnson,#ITVDebate,1201229814881030144,https://twitter.com/Conservatives/status/1201229814881030144
2019-12-01 20:00:14,Conservatives,,78,71,160,"We are delivering £33.9 billion more in cash for the NHS by 2023-24, with an initial £6.2 billion increase this year. #ITVDebate",,,#ITVDebate,1201229538367352836,https://twitter.com/Conservatives/status/1201229538367352836
2019-12-01 19:55:18,Conservatives,,207,302,566,"The NHS will never be for sale – Labour have used this scaremongering at every election in living memory. The NHS will be universal and free at the point of need, forever. #ITVDebate",,,#ITVDebate,1201228298510057473,https://twitter.com/Conservatives/status/1201228298510057473
2019-12-01 19:53:51,Conservatives,,47,94,299,"We back our armed forces as a power for good around the world #ITVDebate",,,#ITVDebate,1201227932695515137,https://twitter.com/Conservatives/status/1201227932695515137
2019-12-01 19:46:44,Conservatives,,91,143,438,"Labour’s open borders policy would put pressure on our public services. We will introduce a fair and controlled Australian style points-based immigration system. #ITVDebate",,,#ITVDebate,1201226140695834629,https://twitter.com/Conservatives/status/1201226140695834629
2019-12-01 19:45:59,Conservatives,,74,154,375,"We need a majority Conservative government so we can implement an Australian style, points based immigration system. #ITVDebate",,,#ITVDebate,1201225952648474625,https://twitter.com/Conservatives/status/1201225952648474625
2019-12-01 19:44:26,Conservatives,,53,117,172,"Nicola Sturgeon and the SNP would demand another Scottish Independence Referendum to support Corbyn and Labour in a coalition. #ITVDebate",,,#ITVDebate,1201225562955669504,https://twitter.com/Conservatives/status/1201225562955669504
2019-12-01 19:41:58,Conservatives,,690,192,403,"Corbyn’s Labour can’t win a majority, so his only chance of getting into power is to do a deal with Nicola Sturgeon's SNP. That would mean that 2020 would be lost to the chaos of another two referendums – one on Brexit and another on Scottish independence. #ITVDebate",,,#ITVDebate,1201224942261587968,https://twitter.com/Conservatives/status/1201224942261587968
2019-12-01 19:38:28,Conservatives,,121,66,239,"Boris has negotiated a great new deal that takes back control, only a majority Conservative government can now get Brexit done and move this country forward. #ITVDebate",,,#ITVDebate,1201224059649966082,https://twitter.com/Conservatives/status/1201224059649966082
2019-12-01 19:38:15,Conservatives,,41,73,225,"Corbyn can’t decide whether he’s for Leave or Remain - But every Conservative candidate backs Boris' New Brexit Deal, meaning we can get Brexit done. #ITVDebate #GetBrexitDone",,,#ITVDebate #GetBrexitDone,1201224008454279169,https://twitter.com/Conservatives/status/1201224008454279169
2019-12-01 19:35:09,Conservatives,,85,143,385,"We are united in getting Brexit done with Boris Johnson's deal so that we can unleash Britain's potential. #ITVDebate",,,#ITVDebate,1201223225646223364,https://twitter.com/Conservatives/status/1201223225646223364
2019-12-01 19:31:48,Conservatives,,46,77,124,"Parliament has been paralysed and preoccupied with blocking Brexit - that's why we're having this election. A vote for the Lib Dems means another chaotic hung Parliament, taking us right back to where we were before. #ITVDebate",,,#ITVDebate,1201222383899758592,https://twitter.com/Conservatives/status/1201222383899758592
2019-12-01 19:30:58,Conservatives,,69,242,457,"Labour are divided on Brexit. We are united in getting it done, ending the gridlock and moving the country forward. #ITVDebate",,,#ITVDebate,1201222175405039616,https://twitter.com/Conservatives/status/1201222175405039616
2019-12-01 19:24:00,Conservatives,,265,272,947,"Only a Conservative majority in Parliament can get Brexit done and move this country forward. #ITVDebate",,,#ITVDebate,1201220419455463431,https://twitter.com/Conservatives/status/1201220419455463431
2019-12-01 19:20:52,Conservatives,,120,114,305,"The Conservatives are empowering police officers to use enhanced stop and search methods, to help crack down on violent crime. #ITVDebate",,,#ITVDebate,1201219633782677506,https://twitter.com/Conservatives/status/1201219633782677506
2019-12-01 19:18:33,Conservatives,,74,97,188,"Only with a Conservative majority government can we Get Brexit Done - so we can get back to focusing on your priorities: the NHS, schools and police. A vote for any other party means more chaos, more indecision and more delay. #GetBrexitDone #ITVDebate",,,#GetBrexitDone #ITVDebate,1201219047075004419,https://twitter.com/Conservatives/status/1201219047075004419
2019-12-01 19:15:43,Conservatives,,161,116,328,"We will change the law so terrorists serve every single day of their sentence. #ITVDebate",,,#ITVDebate,1201218337134522370,https://twitter.com/Conservatives/status/1201218337134522370
2019-12-01 19:13:58,Conservatives,,77,125,189,"Jeremy Corbyn voted against a change to the law which scrapped automatic release for offenders like Usman Khan. #ITVDebate",,,#ITVDebate,1201217895440830465,https://twitter.com/Conservatives/status/1201217895440830465
2019-12-01 19:02:33,Conservatives,,338,336,1298," Getting Brexit done 20,000 new police More money for our NHS More money for every pupil An Australian style, points-based immigration system #VoteConservative #ITVDebate",,,#VoteConservative #ITVDebate,1201215022975897602,https://twitter.com/Conservatives/status/1201215022975897602
2019-12-01 18:49:00,Conservatives,,188,147,500,"Agreed @RishiSunak. #BackBoris #VoteConservative",,@RishiSunak,#BackBoris #VoteConservative,1201211611299450880,https://twitter.com/Conservatives/status/1201211611299450880
2019-12-01 18:41:00,Conservatives,,136,232,501,"A majority Conservative government will guarantee: No rise to Income Tax No rise to National Insurance No rise to VAT Helping you and family keep more of the money you earn.",,,,1201209598021177347,https://twitter.com/Conservatives/status/1201209598021177347
